total reward,episodes,steps
24.0,136,10000
32.0,269,20000
42.0,423,30000
31.0,556,40000
52.0,725,50000
66.0,901,60000
57.0,1082,70000
52.0,1294,80000
58.0,1445,90000
57.0,1615,100000
