steps,total reward,episodes
10000,18.0,176
20000,30.0,290
30000,42.0,421
40000,52.0,542
50000,65.0,670
60000,77.0,825
70000,88.0,981
80000,89.0,1137
90000,134.0,1338
100000,157.0,1557
