total reward,episodes,steps
48.0,138,10000
87.0,334,20000
123.0,568,30000
144.0,830,40000
162.0,1124,50000
110.0,1344,60000
171.0,1637,70000
142.0,1908,80000
144.0,2127,90000
212.0,2464,100000
