episodes,total reward,steps
95,10.0,10000
291,122.0,20000
632,237.0,30000
988,266.0,40000
1354,257.0,50000
1716,263.0,60000
2084,261.0,70000
2440,266.0,80000
2799,265.0,90000
3169,261.0,100000
