steps,episodes,total reward
10000,165,11.0
20000,394,54.0
30000,619,70.0
40000,898,116.0
50000,1204,117.0
60000,1445,81.0
70000,1719,101.0
80000,1957,82.0
90000,2191,78.0
100000,2447,93.0
