steps,total reward,episodes
10000,59.0,161
20000,99.0,380
30000,138.0,654
40000,122.0,921
50000,181.0,1242
60000,185.0,1528
70000,165.0,1820
80000,176.0,2097
90000,150.0,2358
100000,214.0,2693
