steps,episodes,total reward
10000,163,4.0
20000,324,16.0
30000,520,33.0
40000,690,31.0
50000,858,32.0
60000,1024,39.0
70000,1201,34.0
80000,1373,50.0
90000,1550,39.0
100000,1761,32.0
