episodes,steps,total reward
180,10000,21.0
430,20000,73.0
682,30000,103.0
978,40000,144.0
1286,50000,169.0
1532,60000,103.0
1778,70000,110.0
2011,80000,111.0
2292,90000,141.0
2513,100000,101.0
