episodes,steps,total reward
151,10000,39.0
305,20000,46.0
504,30000,64.0
699,40000,64.0
992,50000,82.0
1213,60000,62.0
1427,70000,70.0
1636,80000,64.0
1837,90000,62.0
2093,100000,89.0
