total reward,episodes,steps
10.0,183,10000
6.0,388,20000
16.0,659,30000
16.0,932,40000
35.0,1202,50000
54.0,1516,60000
71.0,1843,70000
64.0,2115,80000
54.0,2404,90000
61.0,2674,100000
