total reward,episodes,steps
2.0,154,10000
2.0,322,20000
3.0,515,30000
2.0,662,40000
6.0,817,50000
10.0,952,60000
8.0,1126,70000
9.0,1265,80000
9.0,1407,90000
9.0,1525,100000
