steps,episodes,total reward
10000,106,13.0
20000,198,18.0
30000,271,33.0
40000,373,44.0
50000,654,200.0
60000,1066,320.0
70000,1467,328.0
80000,1887,331.0
90000,2317,337.0
100000,2746,342.0
