steps,episodes,total reward
10000,140,20.0
20000,246,27.0
30000,348,29.0
40000,466,47.0
50000,697,157.0
60000,943,141.0
70000,1196,159.0
80000,1527,220.0
90000,1884,266.0
100000,2200,231.0
