steps,episodes,total reward
10000,161,4.0
20000,308,30.0
30000,486,38.0
40000,690,57.0
50000,887,72.0
60000,1042,40.0
70000,1198,50.0
80000,1354,39.0
90000,1548,68.0
100000,1710,36.0
