episodes,total reward,steps
154,38.0,10000
319,39.0,20000
573,68.0,30000
792,61.0,40000
980,58.0,50000
1191,79.0,60000
1381,58.0,70000
1599,75.0,80000
1779,44.0,90000
1992,66.0,100000
