total reward,steps,episodes
7.0,10000,245
7.0,20000,474
3.0,30000,651
4.0,40000,880
15.0,50000,1080
11.0,60000,1274
8.0,70000,1501
10.0,80000,1680
12.0,90000,1886
13.0,100000,2126
