episodes,total reward,steps
203,10.0,10000
464,15.0,20000
746,32.0,30000
1034,37.0,40000
1366,69.0,50000
1676,43.0,60000
1965,41.0,70000
2272,60.0,80000
2601,66.0,90000
3006,75.0,100000
