episodes,steps,total reward
192,10000,31.0
337,20000,45.0
453,30000,34.0
553,40000,40.0
656,50000,31.0
761,60000,34.0
894,70000,58.0
1034,80000,60.0
1169,90000,40.0
1309,100000,70.0
