episodes,steps,total reward
214,10000,8.0
438,20000,19.0
713,30000,15.0
1065,40000,29.0
1427,50000,43.0
1866,60000,71.0
2255,70000,48.0
2734,80000,74.0
3210,90000,78.0
3564,100000,43.0
