episodes,total reward,steps
136,8.0,10000
316,81.0,20000
600,188.0,30000
1022,350.0,40000
1446,348.0,50000
1871,348.0,60000
2287,340.0,70000
2699,335.0,80000
3114,338.0,90000
3523,321.0,100000
