episodes,steps,total reward
135,10000,7.0
298,20000,57.0
550,30000,162.0
958,40000,340.0
1387,50000,343.0
1803,60000,341.0
2229,70000,324.0
2643,80000,339.0
3059,90000,343.0
3481,100000,343.0
