steps,total reward,episodes
10000,0.0,75
20000,0.0,137
30000,67.0,248
40000,202.0,534
50000,224.0,850
60000,239.0,1190
70000,261.0,1536
80000,269.0,1888
90000,260.0,2236
100000,263.0,2594
