total reward,episodes,steps
2.0,174,10000
13.0,334,20000
26.0,558,30000
35.0,776,40000
25.0,929,50000
21.0,1136,60000
24.0,1288,70000
41.0,1486,80000
35.0,1657,90000
32.0,1827,100000
