steps,episodes,total reward
10000,144,30.0
20000,326,34.0
30000,508,53.0
40000,742,100.0
50000,996,106.0
60000,1246,109.0
70000,1497,116.0
80000,1754,122.0
90000,1999,105.0
100000,2205,94.0
