episodes,total reward,steps
226,38.0,10000
375,34.0,20000
496,39.0,30000
617,40.0,40000
732,44.0,50000
858,49.0,60000
997,34.0,70000
1133,48.0,80000
1274,61.0,90000
1466,73.0,100000
