steps,episodes,total reward
10000,98,24.0
20000,236,82.0
30000,557,244.0
40000,1004,357.0
50000,1493,389.0
60000,1970,393.0
70000,2457,400.0
80000,2943,390.0
90000,3428,393.0
100000,3912,394.0
