episodes,steps,total reward
308,10000,23.0
488,20000,16.0
746,30000,17.0
965,40000,27.0
1183,50000,22.0
1405,60000,23.0
1628,70000,32.0
1839,80000,16.0
2087,90000,33.0
2352,100000,34.0
