steps,episodes,total reward
10000,175,19.460000000000004
20000,288,24.11999999999997
30000,370,20.38999999999999
40000,460,27.379999999999974
50000,556,31.359999999999957
60000,670,32.18999999999994
70000,798,42.15
80000,904,40.34999999999998
90000,1049,56.12000000000005
100000,1156,45.39000000000001
