total reward,steps,episodes
17.0,10000,296
19.0,20000,480
22.0,30000,708
25.0,40000,927
25.0,50000,1141
22.0,60000,1327
19.0,70000,1566
14.0,80000,1770
28.0,90000,1961
36.0,100000,2163
