steps,total reward,episodes
10000,26.0,215
20000,44.0,502
30000,90.0,892
40000,100.0,1270
50000,66.0,1583
60000,77.0,1923
70000,83.0,2300
80000,108.0,2722
90000,88.0,3099
100000,70.0,3413
