episodes,total reward,steps
236,0.0,10000
390,5.0,20000
513,10.0,30000
654,22.0,40000
811,47.0,50000
1022,87.0,60000
1209,87.0,70000
1437,124.0,80000
1672,130.0,90000
1912,138.0,100000
