steps,episodes,total reward
10000,188,25.0
20000,307,37.0
30000,408,28.0
40000,504,25.0
50000,606,35.0
60000,722,51.0
70000,861,61.0
80000,972,47.0
90000,1109,64.0
100000,1249,65.0
