episodes,steps,total reward
181,10000,0.0
318,20000,0.0
454,30000,0.0
569,40000,0.0
698,50000,2.0
815,60000,10.0
932,70000,9.0
1037,80000,23.0
1150,90000,18.0
1269,100000,19.0
