total reward,episodes,steps
0.0,135,10000
3.0,224,20000
89.0,405,30000
224.0,712,40000
237.0,1028,50000
241.0,1348,60000
241.0,1666,70000
239.0,1984,80000
248.0,2313,90000
248.0,2640,100000
