steps,total reward,episodes
10000,3.0,161
20000,5.0,321
30000,15.0,493
40000,11.0,654
50000,2.0,805
60000,12.0,950
70000,10.0,1096
80000,13.0,1238
90000,15.0,1399
100000,14.0,1541
