episodes,total reward,steps
80,0.0,10000
142,4.0,20000
266,40.0,30000
526,189.0,40000
856,231.0,50000
1191,239.0,60000
1519,257.0,70000
1880,264.0,80000
2245,259.0,90000
2596,263.0,100000
