episodes,steps,total reward
85,10000,2.0
302,20000,136.0
662,30000,261.0
1015,40000,253.0
1372,50000,264.0
1733,60000,260.0
2085,70000,256.0
2432,80000,262.0
2783,90000,269.0
3152,100000,263.0
