steps,total reward,episodes
10000,18.0,182
20000,29.0,382
30000,31.0,593
40000,54.0,886
50000,50.0,1120
60000,35.0,1370
70000,36.0,1612
80000,44.0,1838
90000,32.0,2039
100000,54.0,2305
