total reward,episodes,steps
0.0,189,10000
0.0,325,20000
0.0,473,30000
0.0,584,40000
4.0,703,50000
12.0,816,60000
7.0,916,70000
13.0,1049,80000
17.0,1168,90000
14.0,1275,100000
