steps,total reward,episodes
10000,43.0,157
20000,52.0,352
30000,55.0,553
40000,100.0,850
50000,116.0,1218
60000,108.0,1551
70000,119.0,1853
80000,124.0,2212
90000,132.0,2646
100000,144.0,3042
