episodes,steps,total reward
228,10000,23.0
530,20000,48.0
874,30000,70.0
1266,40000,101.0
1693,50000,114.0
2144,60000,84.0
2596,70000,103.0
3023,80000,74.0
3375,90000,74.0
3847,100000,110.0
