steps,episodes,total reward
10000,182,2.0
20000,361,10.0
30000,626,24.0
40000,868,23.0
50000,1141,46.0
60000,1396,48.0
70000,1644,46.0
80000,1860,63.0
90000,2105,47.0
100000,2374,52.0
