episodes,total reward,steps
172,37.0,10000
386,107.0,20000
639,111.0,30000
978,218.0,40000
1315,209.0,50000
1616,163.0,60000
1909,177.0,70000
2232,156.0,80000
2536,172.0,90000
2816,174.0,100000
