total reward,episodes,steps
32.0,146,10000
77.0,350,20000
161.0,643,30000
216.0,975,40000
228.0,1325,50000
228.0,1656,60000
218.0,1986,70000
211.0,2316,80000
243.0,2661,90000
249.0,3021,100000
