total reward,steps,episodes
20.0,10000,197
48.0,20000,447
50.0,30000,746
51.0,40000,1014
48.0,50000,1234
41.0,60000,1445
95.0,70000,1736
119.0,80000,2087
107.0,90000,2413
111.0,100000,2741
