steps,total reward,episodes
10000,6.0,255
20000,2.0,428
30000,10.0,638
40000,9.0,841
50000,6.0,1020
60000,7.0,1195
70000,11.0,1399
80000,16.0,1621
90000,9.0,1840
100000,17.0,2022
