episodes,steps,total reward
207,10000,51.0
371,20000,42.0
524,30000,46.0
667,40000,43.0
814,50000,38.0
955,60000,52.0
1106,70000,47.0
1286,80000,60.0
1468,90000,57.0
1616,100000,43.0
