steps,episodes,total reward
10000,174,38.0
20000,308,36.0
30000,453,37.0
40000,603,29.0
50000,781,41.0
60000,966,52.0
70000,1146,61.0
80000,1344,62.0
90000,1554,69.0
100000,1761,65.0
