steps,episodes,total reward
10000,178,59.0
20000,413,79.0
30000,631,72.0
40000,882,111.0
50000,1113,86.0
60000,1369,78.0
70000,1571,75.0
80000,1794,85.0
90000,2051,112.0
100000,2381,126.0
