steps,episodes,total reward
10000,128,21.0
20000,292,36.0
30000,471,58.0
40000,682,86.0
50000,902,97.0
60000,1174,114.0
70000,1406,97.0
80000,1585,66.0
90000,1816,90.0
100000,2033,88.0
