steps,episodes,total reward
10000,102,-1.0200000000000007
20000,323,-2.209999999999997
30000,692,-3.6899999999999653
40000,1054,-3.619999999999967
50000,1423,-3.6899999999999653
60000,1795,-3.7199999999999647
70000,2155,-3.5999999999999672
80000,2512,-3.569999999999968
90000,2881,-3.6899999999999653
100000,3254,-3.7299999999999645
