episodes,steps,total reward
133,10000,0.0
251,20000,5.0
432,30000,111.0
743,40000,236.0
1053,50000,229.0
1368,60000,229.0
1686,70000,243.0
1996,80000,232.0
2301,90000,236.0
2626,100000,239.0
