episodes,total reward,steps
161,40.0,10000
313,29.0,20000
519,68.0,30000
716,83.0,40000
943,108.0,50000
1152,86.0,60000
1370,98.0,70000
1588,88.0,80000
1797,90.0,90000
2016,87.0,100000
