total reward,episodes,steps
45.0,171,10000
52.0,367,20000
107.0,631,30000
80.0,874,40000
132.0,1178,50000
161.0,1497,60000
146.0,1796,70000
136.0,2108,80000
137.0,2392,90000
137.0,2700,100000
