episodes,total reward,steps
168,53.0,10000
409,88.0,20000
649,93.0,30000
895,99.0,40000
1186,133.0,50000
1510,147.0,60000
1785,115.0,70000
2046,124.0,80000
2294,105.0,90000
2586,132.0,100000
