steps,episodes,total reward
10000,226,11.0
20000,470,22.0
30000,803,51.0
40000,1108,35.0
50000,1439,51.0
60000,1865,65.0
70000,2248,71.0
80000,2737,79.0
90000,3056,35.0
100000,3463,65.0
