episodes,steps,total reward
288,10000,33.0
513,20000,28.0
697,30000,14.0
898,40000,32.0
1141,50000,29.0
1347,60000,26.0
1582,70000,37.0
1811,80000,44.0
2063,90000,39.0
2293,100000,33.0
