steps,episodes,total reward
10000,126,-1.260000000000001
20000,206,-0.8000000000000005
30000,281,-0.7500000000000004
40000,354,-0.7300000000000004
50000,414,-0.6000000000000003
60000,489,-0.7500000000000004
70000,557,-0.6800000000000004
80000,613,-0.5600000000000003
90000,682,-0.6900000000000004
100000,755,-0.7300000000000004
