episodes,total reward,steps
119,12.0,10000
204,22.0,20000
297,25.0,30000
406,44.0,40000
681,191.0,50000
1066,296.0,60000
1474,324.0,70000
1899,340.0,80000
2317,350.0,90000
2741,340.0,100000
