episodes,steps,total reward
133,10000,5.0
316,20000,85.0
617,30000,201.0
1035,40000,337.0
1431,50000,307.0
1847,60000,338.0
2266,70000,326.0
2697,80000,351.0
3115,90000,344.0
3530,100000,338.0
