total reward,episodes,steps
7.0,128,10000
71.0,304,20000
155.0,544,30000
343.0,965,40000
340.0,1383,50000
337.0,1785,60000
351.0,2217,70000
339.0,2629,80000
341.0,3034,90000
354.0,3457,100000
