episodes,steps,total reward
98,10000,20.0
251,20000,82.0
668,30000,338.0
1146,40000,400.0
1621,50000,399.0
2101,60000,394.0
2582,70000,378.0
3073,80000,381.0
3561,90000,397.0
4048,100000,399.0
