episodes,steps,total reward
172,10000,19.49
294,20000,30.089999999999932
360,30000,14.490000000000009
454,40000,21.27999999999999
551,50000,32.359999999999964
648,60000,31.349999999999955
756,70000,37.29999999999997
870,80000,39.259999999999984
986,90000,43.28
1101,100000,47.33000000000001
