episodes,steps,total reward
182,10000,22.0
341,20000,51.0
470,30000,44.0
626,40000,70.0
786,50000,71.0
964,60000,78.0
1106,70000,51.0
1262,80000,65.0
1466,90000,100.0
1675,100000,105.0
